household_id,food_id,category,days_to_expiry,shelf_life_days,frac_life_remaining,days_since_purchase,frac_pack_remaining,days_of_stock_left,finish_ratio,storage_code,opened,perishability,days_of_stock,stock_vs_shelf,storage_mismatch,same_category_count,active_items_total,is_leftover,household_size,user_category_waste_rate,user_overall_waste_rate,wasted
476,capsicum,vegetables,12.901,14.527,0.8881,1.626,0.6812,9.574,0.7421,1,0,3,14.055,0.9675,0.95,1,11,0,3,0.488,0.2542,1
476,walnut,nuts_oils,379.897,387.143,0.9813,7.247,0.423,4.019,0.0106,2,0,1,9.501,0.0245,0.0,0,6,0,3,0.22,0.2775,0
476,drumstick,vegetables,8.956,9.863,0.908,0.907,0.7837,5.702,0.6367,1,0,3,7.276,0.7377,0.9444,2,14,0,3,0.5733,0.2691,1
476,spinach,leafy_greens,3.098,4.672,0.6631,1.574,0.5731,2.084,0.6727,1,0,5,3.637,0.7784,0.9792,0,15,0,3,0.22,0.2906,1
476,cake,bakery,3.183,8.08,0.3939,4.897,0.03,0.23,0.0723,1,0,4,7.668,0.949,0.8833,0,11,0,3,0.2057,0.3109,1
476,cooked_curry,cooked_leftovers,1.948,2.424,0.8034,0.477,0.03,0.013,0.0067,1,0,5,0.433,0.1785,0.9556,1,16,1,3,0.088,0.33,0
476,watermelon,fruits,15.207,15.482,0.9822,0.275,0.3944,0.59,0.0388,1,0,3,1.496,0.0967,0.9222,1,18,0,3,0.36,0.3211,0
476,ghee,dairy,159.871,166.7,0.959,6.829,0.4069,9.844,0.0616,0,0,1,24.192,0.1451,0.5068,0,9,0,3,0.0733,0.3126,1
476,chana_dal,pulses,285.341,288.418,0.9893,3.077,0.4077,3.153,0.011,0,1,1,7.733,0.0268,0.0,0,14,0,3,0.1467,0.3303,0
476,spinach,leafy_greens,6.51,6.578,0.9897,0.068,0.969,1.833,0.2815,1,0,5,1.891,0.2875,0.9792,1,17,0,3,0.48,0.322,0
476,cake,bakery,4.875,8.007,0.6089,3.132,0.2114,1.581,0.3242,1,0,4,7.477,0.9339,0.8833,1,12,0,3,0.305,0.3141,0
476,cooking_oil,nuts_oils,642.182,643.022,0.9987,0.84,0.8871,21.149,0.0329,0,0,1,23.84,0.0371,0.0,1,18,0,3,0.1467,0.3067,0
476,lettuce,leafy_greens,4.239,5.652,0.7499,1.413,0.7135,4.055,0.9567,1,0,5,5.683,1.0055,0.0,1,17,0,3,0.36,0.2995,0
476,ghee,dairy,126.993,134.532,0.944,7.539,0.2987,4.18,0.0329,0,1,1,13.998,0.104,0.5068,1,10,0,3,0.2057,0.2927,0
476,cooked_dal,cooked_leftovers,2.568,2.716,0.9457,0.147,0.5017,0.47,0.1829,1,0,5,0.936,0.3447,0.95,1,22,1,3,0.0733,0.2862,0
476,mutton,meat_fish,1.261,3.315,0.3804,2.054,0.3678,2.395,1.899,1,0,5,6.511,1.9643,0.9833,0,19,0,3,0.22,0.28,1
476,ice_cream,frozen,142.461,146.749,0.9708,4.288,0.0485,0.181,0.0013,2,0,1,3.726,0.0254,0.0,0,14,0,3,0.1467,0.2953,0
476,coffee,beverages,328.502,334.141,0.9831,5.64,0.0529,0.347,0.0011,0,0,1,6.559,0.0196,0.0,0,14,0,3,0.22,0.2892,0
476,drumstick,vegetables,6.06,7.597,0.7977,1.537,0.2056,1.393,0.2299,1,0,3,6.777,0.8919,0.9444,3,19,0,3,0.6343,0.2833,0
476,batter,cooked_leftovers,1.672,4.682,0.3572,3.01,0.1461,0.393,0.2351,1,0,5,2.692,0.5749,0.8333,0,14,1,3,0.0629,0.2776,1
476,bottle_gourd,vegetables,5.452,5.677,0.9604,0.225,0.8774,4.188,0.7681,0,0,3,4.774,0.8409,0.6429,4,19,0,3,0.555,0.2918,0
476,buttermilk,dairy,1.585,2.888,0.5489,1.303,0.5346,1.237,0.7804,1,0,5,2.314,0.8012,0.0,2,17,0,3,0.18,0.2862,1
476,cooked_curry,cooked_leftovers,1.126,1.945,0.5787,0.819,0.03,0.037,0.0328,1,0,5,1.229,0.6321,0.9556,1,20,1,3,0.18,0.2996,0
476,pizza_left,cooked_leftovers,2.991,3.118,0.959,0.128,0.8999,1.904,0.6366,1,0,5,2.116,0.6784,0.9333,2,23,1,3,0.16,0.2941,0
476,milk,dairy,4.86,5.637,0.8622,0.777,0.4057,0.742,0.1526,1,0,5,1.828,0.3243,0.9556,3,17,0,3,0.2711,0.2887,0
476,curd,dairy,8.74,9.011,0.97,0.271,0.6887,0.949,0.1086,1,0,4,1.379,0.153,0.0,4,18,0,3,0.244,0.2836,0
476,cauliflower,vegetables,12.513,13.986,0.8947,1.473,0.3694,1.455,0.1163,1,0,3,3.94,0.2817,0.95,3,17,0,3,0.4933,0.2786,0
476,cashew,nuts_oils,214.722,217.324,0.988,2.602,0.4835,3.027,0.0141,0,0,1,6.259,0.0288,0.5068,1,15,0,3,0.11,0.2738,0
476,sweets,bakery,4.288,5.225,0.8207,0.937,0.792,5.797,1.3521,1,0,5,7.32,1.4011,0.0,1,21,0,3,0.2711,0.2692,1
476,beans_french,vegetables,232.307,233.2,0.9962,0.893,0.618,4.211,0.0181,2,0,4,6.814,0.0292,0.0,3,15,0,3,0.444,0.2813,0
476,eggs,eggs,27.798,33.185,0.8376,5.388,0.1334,0.988,0.0356,1,0,3,7.407,0.2232,0.0,0,8,0,3,0.1467,0.2767,0
476,roti_pack,bakery,6.53,6.755,0.9667,0.225,0.8658,1.983,0.3037,1,0,4,2.291,0.3391,0.8833,1,19,0,3,0.344,0.2723,0
476,cake,bakery,3.044,6.177,0.4928,3.133,0.2862,2.282,0.7495,1,0,4,7.973,1.2907,0.8833,1,11,0,3,0.3127,0.2679,0
476,mint,herbs,6.036,6.17,0.9784,0.133,0.9133,2.416,0.4002,1,0,5,2.645,0.4287,0.9417,0,21,0,3,0.61,0.2637,1
476,ghee,dairy,183.192,183.825,0.9966,0.634,0.8797,13.356,0.0729,0,0,1,15.183,0.0826,0.5068,4,21,0,3,0.2218,0.2751,1
476,beetroot,vegetables,24.725,26.878,0.9199,2.154,0.7022,7.369,0.298,1,0,2,10.494,0.3904,0.875,2,12,0,3,0.4036,0.2861,0
476,tofu,pulses,5.977,6.202,0.9638,0.224,0.5373,0.629,0.1052,1,0,5,1.17,0.1886,0.9533,1,19,0,3,0.11,0.2818,0
476,mint,herbs,5.876,7.649,0.7682,1.773,0.2561,0.867,0.1475,1,0,5,3.385,0.4426,0.9417,1,14,0,3,0.688,0.2776,1
476,eggs,eggs,29.546,30.875,0.957,1.329,0.4151,1.107,0.0375,1,0,3,2.666,0.0863,0.0,1,15,0,3,0.11,0.2881,0
476,methi,leafy_greens,1.883,3.189,0.5906,1.306,0.4357,1.959,1.0402,1,0,5,4.496,1.41,0.9778,0,16,0,3,0.288,0.284,1
476,lemon,fruits,31.36,32.44,0.9667,1.081,0.9265,26.469,0.844,1,0,2,28.567,0.8806,0.75,1,18,0,3,0.288,0.2941,0
476,prawns,meat_fish,1.723,2.054,0.8391,0.33,0.8925,2.534,1.4706,1,0,5,2.839,1.3827,0.9833,0,18,0,3,0.48,0.29,1
476,curry_leaves,herbs,6.311,8.641,0.7304,2.33,0.0501,0.351,0.0557,1,0,5,7.012,0.8115,0.9444,2,17,0,3,0.74,0.2997,0
476,moong_dal,pulses,348.37,353.094,0.9866,4.724,0.03,0.186,0.0005,0,0,1,6.187,0.0175,0.0,0,11,0,3,0.088,0.2957,0
476,curd,dairy,7.877,8.128,0.9691,0.251,0.5326,0.508,0.0644,1,1,4,0.953,0.1173,0.0,2,20,0,3,0.2867,0.2917,0
476,mushroom,vegetables,4.886,5.88,0.831,0.994,0.3461,0.659,0.1349,1,0,5,1.904,0.3238,0.975,3,20,0,3,0.37,0.2879,1
476,cake,bakery,6.418,7.19,0.8927,0.772,0.3234,1.133,0.1765,1,0,4,3.504,0.4873,0.8833,0,21,0,3,0.2867,0.2971,0
476,radish,vegetables,11.678,14.779,0.7901,3.101,0.2866,3.743,0.3205,1,1,3,13.061,0.8837,0.0,3,15,0,3,0.4185,0.2933,0
476,cauliflower,vegetables,6.751,7.773,0.8685,1.022,0.3746,1.411,0.2089,1,0,3,3.766,0.4845,0.95,5,23,0,3,0.3886,0.2896,0
476,onion,vegetables,40.565,43.057,0.9421,2.492,0.3034,2.676,0.066,0,0,1,8.82,0.2048,0.75,5,19,0,3,0.3627,0.286,0
476,namkeen,snacks,107.425,107.79,0.9966,0.366,0.6508,2.31,0.0215,0,0,1,3.55,0.0329,0.0,0,22,0,3,0.22,0.2825,0
476,lemon,fruits,28.871,38.404,0.7518,9.533,0.8385,75.527,2.6161,1,0,2,90.072,2.3454,0.75,2,10,0,3,0.24,0.279,1
476,cheese,dairy,23.051,23.957,0.9622,0.906,0.8272,5.324,0.2309,1,0,3,6.435,0.2686,0.8611,3,21,0,3,0.2646,0.2877,0
476,papaya,fruits,6.355,8.811,0.7212,2.456,0.3252,1.106,0.174,1,0,4,3.401,0.3859,0.9444,3,15,0,3,0.3486,0.2843,0
476,apple,fruits,40.613,40.842,0.9944,0.228,0.7429,2.229,0.0549,1,0,2,3.0,0.0735,0.8056,4,26,0,3,0.305,0.2809,0
476,chocolate,snacks,184.541,185.287,0.996,0.746,0.6161,2.401,0.013,0,0,1,3.897,0.021,0.25,1,25,0,3,0.1467,0.2777,0
476,bread,bakery,10.539,11.489,0.9174,0.949,0.4479,1.586,0.1505,1,0,4,3.541,0.3083,0.8889,0,25,0,3,0.2646,0.2745,0
476,brinjal,vegetables,4.015,7.321,0.5484,3.306,0.4811,3.774,0.94,1,0,4,7.845,1.0715,0.9556,4,14,0,3,0.34,0.2714,1
476,eggs,eggs,28.264,29.958,0.9434,1.694,0.1406,0.383,0.0136,1,0,3,2.726,0.091,0.0,0,15,0,3,0.088,0.2796,0
476,watermelon,fruits,10.295,11.734,0.8774,1.439,0.0351,0.15,0.0145,1,0,3,4.258,0.3628,0.9222,3,16,0,3,0.2711,0.2764,0
476,chocolate,snacks,214.287,215.885,0.9926,1.598,0.5769,2.255,0.0105,0,0,1,3.909,0.0181,0.25,1,16,0,3,0.11,0.2734,0
476,spring_onion,vegetables,9.368,9.962,0.9404,0.594,0.8854,5.669,0.6051,1,0,4,6.403,0.6427,0.9444,5,18,0,3,0.3788,0.2704,0
476,beetroot,vegetables,35.336,38.352,0.9214,3.016,0.2299,2.53,0.0716,1,0,2,11.005,0.287,0.875,4,14,0,3,0.3578,0.2675,0
476,sprouts,pulses,3.943,4.776,0.8255,0.833,0.2611,0.558,0.1416,1,0,5,2.138,0.4476,0.0,0,19,0,3,0.0733,0.2647,0
476,mushroom,vegetables,4.147,5.067,0.8183,0.921,0.2599,0.947,0.2284,1,0,5,3.643,0.719,0.975,7,20,0,3,0.3389,0.2619,0
476,eggs,eggs,30.482,31.151,0.9785,0.669,0.5182,1.935,0.0635,1,0,3,3.733,0.1198,0.0,0,16,0,3,0.0733,0.2592,0
476,coriander,herbs,1.946,6.184,0.3147,4.238,0.0335,0.104,0.0533,1,0,5,3.098,0.501,0.95,0,13,0,3,0.6343,0.2565,0
476,drumstick,vegetables,7.86,11.048,0.7114,3.188,0.5671,4.823,0.6136,1,0,3,8.505,0.7698,0.9444,4,14,0,3,0.322,0.2539,0
476,banana,fruits,5.295,5.576,0.9496,0.281,0.8267,4.04,0.7631,0,0,4,4.887,0.8765,0.9583,3,19,0,3,0.244,0.2513,0
476,sprouts,pulses,3.262,3.834,0.8509,0.572,0.9044,3.719,1.14,1,0,5,4.112,1.0725,0.0,0,20,0,3,0.0629,0.2488,0
476,suji,grains,110.531,124.125,0.8905,13.594,0.2254,2.779,0.0251,0,0,1,12.329,0.0993,0.3333,1,8,0,3,0.48,0.2463,0
476,olive_oil,nuts_oils,384.089,402.607,0.954,18.518,0.03,0.847,0.0022,0,1,1,28.233,0.0701,0.0,1,8,0,3,0.088,0.2439,0
476,chapati_left,cooked_leftovers,1.778,2.431,0.7314,0.653,0.1391,0.122,0.0688,1,0,5,0.88,0.362,0.9,0,23,1,3,0.144,0.2416,0
476,spinach,leafy_greens,0.653,3.894,0.1677,3.241,0.0436,0.088,0.1352,1,0,5,2.022,0.5193,0.9792,0,18,0,3,0.4067,0.2392,0
476,turmeric,condiments,447.175,447.762,0.9987,0.587,0.9339,33.102,0.074,0,0,1,35.444,0.0792,0.0,1,25,0,3,0.0733,0.237,0
476,orange,fruits,19.408,21.904,0.886,2.497,0.4025,4.19,0.2159,1,0,3,10.411,0.4753,0.8833,2,16,0,3,0.2218,0.2347,0
476,mint,herbs,6.794,8.116,0.8371,1.322,0.2468,0.722,0.1062,1,0,5,2.925,0.3604,0.9417,1,19,0,3,0.555,0.2325,0
476,mutton,meat_fish,1.29,3.033,0.4253,1.743,0.1501,0.544,0.4215,1,0,5,3.622,1.1942,0.9833,0,20,0,3,0.61,0.2304,0
476,papaya,fruits,8.625,8.733,0.9876,0.108,0.8901,2.479,0.2875,1,0,4,2.785,0.3189,0.9444,4,24,0,3,0.2033,0.2283,0
476,frozen_veg,frozen,323.01,324.395,0.9957,1.385,0.2726,1.43,0.0044,2,0,1,5.246,0.0162,0.0,0,22,0,3,0.11,0.2262,0
476,chana_dal,pulses,308.721,311.375,0.9915,2.655,0.2326,2.013,0.0065,0,0,1,8.653,0.0278,0.0,0,18,0,3,0.055,0.2241,0
476,masoor_dal,pulses,355.243,355.394,0.9996,0.151,0.9763,8.871,0.025,0,0,1,9.086,0.0256,0.0,2,27,0,3,0.0489,0.2221,0
476,apple,fruits,33.697,33.736,0.9988,0.04,0.9866,5.747,0.1705,1,0,2,5.825,0.1727,0.8056,5,28,0,3,0.1877,0.2202,1
476,amaranth,leafy_greens,3.661,4.337,0.8442,0.676,0.816,3.714,1.0145,1,0,5,4.552,1.0495,0.9778,0,25,0,3,0.3486,0.227,1
476,buttermilk,dairy,2.51,5.004,0.5017,2.493,0.211,0.757,0.3016,1,1,5,3.588,0.717,0.0,2,19,0,3,0.2457,0.2337,1
476,cooked_sabzi,cooked_leftovers,1.983,2.316,0.8563,0.333,0.03,0.019,0.0098,1,0,5,0.647,0.2791,0.9333,0,28,1,3,0.1309,0.2403,0
476,sweets,bakery,2.055,5.347,0.3843,3.292,0.3881,3.484,1.6954,1,0,5,8.978,1.6791,0.0,0,18,0,3,0.2457,0.2383,1
476,frozen_peas,frozen,302.582,304.415,0.994,1.834,0.4673,1.63,0.0054,2,0,1,3.488,0.0115,0.0,1,19,0,3,0.088,0.2447,0
476,cooked_sabzi,cooked_leftovers,2.389,2.966,0.8055,0.577,0.2423,0.257,0.1076,1,0,5,1.06,0.3576,0.9333,0,22,1,3,0.12,0.2427,0
476,bread,bakery,2.814,3.597,0.7822,0.783,0.2832,0.511,0.1816,0,1,4,1.804,0.5016,0.9556,1,23,0,3,0.296,0.2407,0
476,sugar,condiments,836.995,857.602,0.976,20.606,0.2692,9.855,0.0118,0,0,1,36.612,0.0427,0.0,1,9,0,3,0.0629,0.2387,0
476,orange,fruits,20.028,24.126,0.8301,4.098,0.3563,1.979,0.0988,1,0,3,5.556,0.2303,0.8833,4,17,0,3,0.2457,0.2367,0
476,cauliflower,vegetables,3.055,3.983,0.7671,0.928,0.7002,3.309,1.0831,0,0,3,4.726,1.1865,0.9833,4,26,0,3,0.3067,0.2348,0
476,watermelon,fruits,16.649,16.692,0.9974,0.043,0.9514,2.59,0.1555,1,0,3,2.722,0.1631,0.9222,5,29,0,3,0.2293,0.2329,0
476,spinach,leafy_greens,1.51,3.376,0.4474,1.865,0.2308,0.747,0.4947,1,0,5,3.237,0.9588,0.9792,1,25,0,3,0.43,0.231,1
476,sweet_corn,vegetables,7.436,11.2,0.6639,3.764,0.072,0.445,0.0598,1,0,4,6.176,0.5514,0.9767,3,21,0,3,0.2927,0.2371,0
476,curry_leaves,herbs,10.396,10.43,0.9967,0.034,0.9905,8.671,0.8341,1,0,5,8.754,0.8393,0.9444,0,26,0,3,0.4933,0.2353,0
476,pasta,grains,555.958,557.382,0.9974,1.424,0.6052,3.856,0.0069,0,0,1,6.372,0.0114,0.0,2,24,0,3,0.36,0.2334,0
476,eggs,eggs,26.994,28.738,0.9393,1.744,0.0668,0.201,0.0074,1,0,3,3.003,0.1045,0.0,0,23,0,3,0.0629,0.2316,0
476,oats,grains,438.785,446.713,0.9823,7.927,0.2283,4.01,0.0091,0,0,1,17.564,0.0393,0.0,3,14,0,3,0.288,0.2298,0
476,guava,fruits,9.42,10.169,0.9263,0.75,0.7021,4.117,0.4371,1,0,3,5.865,0.5767,0.9444,4,21,0,3,0.215,0.2281,0
476,eggs,eggs,24.132,26.585,0.9077,2.453,0.2388,1.022,0.0423,1,0,3,4.277,0.1609,0.0,0,19,0,3,0.055,0.2264,0
476,besan,grains,180.511,184.624,0.9777,4.113,0.4873,6.945,0.0385,0,1,1,14.25,0.0772,0.3333,4,17,0,3,0.24,0.2247,0
476,potato,vegetables,41.09,45.686,0.8994,4.595,0.3437,3.606,0.0877,0,0,1,10.489,0.2296,0.0,2,18,0,3,0.28,0.223,0
476,orange,fruits,25.727,27.062,0.9507,1.335,0.4549,1.328,0.0516,1,1,3,2.918,0.1078,0.8833,5,25,0,3,0.2024,0.2213,0
476,coriander,herbs,6.036,7.451,0.8101,1.415,0.0333,0.071,0.0118,1,0,5,2.139,0.2871,0.95,1,25,0,3,0.444,0.2197,0
476,batter,cooked_leftovers,4.416,6.185,0.714,1.769,0.4154,1.334,0.3021,1,1,5,3.211,0.5192,0.8333,0,23,1,3,0.1108,0.2181,1
476,mint,herbs,5.107,7.778,0.6565,2.672,0.0817,0.559,0.1095,1,0,5,6.844,0.8799,0.9417,1,20,0,3,0.4036,0.2238,0
476,frozen_veg,frozen,321.883,322.411,0.9984,0.528,0.7777,2.118,0.0066,2,0,1,2.723,0.0084,0.0,0,24,0,3,0.0733,0.2222,0
476,brinjal,vegetables,4.62,6.737,0.6858,2.117,0.2302,1.545,0.3343,1,0,4,6.71,0.996,0.9556,3,22,0,3,0.2683,0.2206,0
476,bottle_gourd,vegetables,9.911,12.914,0.7675,3.003,0.5391,2.286,0.2306,1,0,3,4.24,0.3283,0.0,4,22,0,3,0.2576,0.219,0
476,coriander,herbs,5.497,6.662,0.8251,1.165,0.4982,2.797,0.5088,1,0,5,5.615,0.8428,0.95,2,27,0,3,0.37,0.2175,0
476,amaranth,leafy_greens,3.179,3.453,0.9207,0.274,0.6314,1.136,0.3572,1,0,5,1.799,0.5208,0.9778,0,29,0,3,0.4933,0.2159,1
476,cabbage,vegetables,27.851,31.433,0.886,3.582,0.2893,1.07,0.0384,1,0,2,3.697,0.1176,0.8333,1,18,0,3,0.2477,0.2214,0
476,orange,fruits,18.703,19.47,0.9606,0.767,0.4582,1.114,0.0595,1,0,3,2.431,0.1248,0.8833,3,27,0,3,0.1911,0.2199,0
476,methi,leafy_greens,3.812,4.272,0.8923,0.46,0.1608,0.298,0.0783,1,1,5,1.856,0.4344,0.9778,1,28,0,3,0.544,0.2184,0
476,eggs,eggs,31.187,33.918,0.9195,2.731,0.03,0.053,0.0017,1,0,3,1.756,0.0518,0.0,0,23,0,3,0.0489,0.2169,0
476,curry_leaves,herbs,8.909,10.313,0.8639,1.404,0.3867,1.703,0.1911,1,0,5,4.403,0.427,0.9444,2,26,0,3,0.3415,0.2154,1
476,soya_chunks,pulses,238.618,240.978,0.9902,2.36,0.379,1.453,0.0061,0,0,1,3.834,0.0159,0.0,0,20,0,3,0.044,0.2207,0
476,ghee,dairy,195.252,205.832,0.9486,10.58,0.4483,7.68,0.0393,0,0,1,17.132,0.0832,0.5068,2,13,0,3,0.296,0.2192,0
476,papaya,fruits,177.157,178.904,0.9902,1.747,0.2441,0.811,0.0046,2,1,4,3.321,0.0186,0.0,3,22,0,3,0.1811,0.2177,0
476,bottle_gourd,vegetables,10.727,11.563,0.9277,0.836,0.34,2.024,0.1887,1,0,3,5.953,0.5148,0.0,4,26,0,3,0.2385,0.2163,1
476,watermelon,fruits,13.031,13.854,0.9406,0.823,0.3195,0.492,0.0377,1,0,3,1.539,0.1111,0.9222,3,22,0,3,0.172,0.2214,0
476,mushroom,vegetables,7.132,8.103,0.8802,0.971,0.1185,0.219,0.0307,1,1,5,1.848,0.228,0.975,3,23,0,3,0.2657,0.22,0
476,cream,dairy,4.351,6.494,0.6699,2.143,0.224,0.514,0.1181,1,1,5,2.293,0.3531,0.9167,3,21,0,3,0.2775,0.2186,0
476,coconut,nuts_oils,13.527,19.104,0.7081,5.577,0.0668,0.493,0.0364,0,0,3,7.377,0.3861,0.8889,1,20,0,3,0.0733,0.2172,0
476,curd,dairy,8.091,8.271,0.9782,0.18,0.7722,0.965,0.1193,1,1,4,1.25,0.1511,0.0,4,26,0,3,0.2612,0.2158,0
476,butter,dairy,44.637,44.822,0.9959,0.185,0.9927,22.226,0.4979,1,0,2,22.39,0.4995,0.8333,5,27,0,3,0.2467,0.2144,1
476,lemon,fruits,5.187,26.911,0.1928,21.723,0.4558,15.545,2.9968,1,0,2,34.108,1.2675,0.75,0,7,0,3,0.1638,0.2194,1
476,soya_chunks,pulses,287.44,287.532,0.9997,0.092,0.9513,4.415,0.0154,0,1,1,4.641,0.0161,0.0,1,30,0,3,0.04,0.2243,0
476,cauliflower,vegetables,9.298,11.514,0.8075,2.216,0.4964,2.107,0.2266,1,0,3,4.244,0.3686,0.95,3,27,0,3,0.2566,0.2229,0
476,potato,vegetables,34.704,39.649,0.8753,4.945,0.1788,0.757,0.0218,0,0,1,4.235,0.1068,0.0,2,21,0,3,0.248,0.2215,0
476,cooked_rice,cooked_leftovers,2.793,3.03,0.9215,0.238,0.4129,0.151,0.0541,1,0,5,0.366,0.1208,0.95,0,27,1,3,0.1743,0.2201,0
476,frozen_peas,frozen,283.959,285.719,0.9938,1.76,0.1605,0.629,0.0022,2,1,1,3.922,0.0137,0.0,0,25,0,3,0.0629,0.2188,0
476,guava,fruits,8.765,9.112,0.962,0.347,0.8687,3.776,0.4308,1,0,3,4.346,0.477,0.9444,5,29,0,3,0.2018,0.2175,1
476,peas_fresh,vegetables,1.596,6.383,0.2501,4.787,0.4605,3.647,2.2848,1,0,4,7.919,1.2407,0.9767,2,19,0,3,0.24,0.2222,1
476,chicken,meat_fish,0.237,2.364,0.1004,2.126,0.3371,2.04,4.0798,1,0,5,6.051,2.5601,0.9889,0,24,0,3,0.488,0.2268,1
476,buttermilk,dairy,2.47,5.061,0.4881,2.591,0.03,0.056,0.0228,1,0,5,1.881,0.3717,0.0,4,23,0,3,0.2863,0.2314,0
476,strawberry,fruits,3.08,4.165,0.7395,1.085,0.5218,1.423,0.4621,1,1,5,2.728,0.6549,0.9852,6,30,0,3,0.2365,0.2301,0
476,cabbage,vegetables,21.585,21.684,0.9955,0.099,0.9274,5.6,0.2594,1,0,2,6.038,0.2785,0.8333,4,31,0,3,0.2637,0.2287,0
476,bottle_gourd,vegetables,9.709,15.808,0.6142,6.098,0.2888,3.192,0.3287,1,0,3,11.052,0.6992,0.0,1,13,0,3,0.2558,0.2274,1
476,peas_fresh,vegetables,3.788,7.439,0.5092,3.651,0.4726,3.799,1.003,1,0,4,8.038,1.0806,0.9767,4,20,0,3,0.2776,0.2319,1
476,spring_onion,vegetables,8.171,8.796,0.929,0.625,0.5228,1.198,0.1467,1,0,4,2.292,0.2606,0.9444,6,25,0,3,0.2983,0.2363,0
476,pomegranate,fruits,174.662,175.948,0.9927,1.286,0.356,1.494,0.0086,2,0,2,4.197,0.0239,0.0,4,23,0,3,0.2267,0.2349,0
476,paneer,dairy,4.743,4.853,0.9775,0.109,0.8474,0.916,0.1932,1,0,5,1.081,0.2228,0.9444,5,29,0,3,0.272,0.2336,1
476,pumpkin,vegetables,34.167,35.575,0.9604,1.408,0.4764,2.475,0.0724,0,0,2,5.195,0.146,0.9,4,20,0,3,0.29,0.238,0
476,banana,fruits,-0.481,3.679,-0.1308,4.16,0.3482,1.794,3.5883,0,0,4,5.153,1.4006,0.9583,3,14,0,3,0.2176,0.2366,1
476,strawberry,fruits,3.635,4.339,0.8377,0.704,0.0854,0.114,0.0314,1,0,5,1.336,0.3079,0.9852,5,25,0,3,0.2477,0.2409,0
476,oats,grains,350.163,351.398,0.9965,1.235,0.6637,4.567,0.013,0,0,1,6.881,0.0196,0.0,2,15,0,3,0.2057,0.2396,0
476,bread,bakery,3.364,3.707,0.9075,0.343,0.532,1.264,0.3758,0,1,4,2.377,0.641,0.9556,0,16,0,3,0.2775,0.2382,0
476,pav,bakery,1.127,2.507,0.4496,1.38,0.0791,0.144,0.1282,0,1,4,1.826,0.7285,0.95,0,16,0,3,0.2612,0.2369,0
476,cheese,dairy,22.5,27.855,0.8078,5.354,0.03,0.175,0.0078,1,1,3,5.824,0.2091,0.8611,3,13,0,3,0.3067,0.2356,0
476,broccoli,vegetables,9.063,9.4,0.9642,0.337,0.3954,0.857,0.0945,1,0,4,2.167,0.2305,0.9667,3,19,0,3,0.2822,0.2343,0
476,mint,herbs,6.98,7.377,0.9462,0.397,0.8384,2.754,0.3946,1,0,5,3.285,0.4453,0.9417,0,20,0,3,0.3886,0.233,0
476,batter,cooked_leftovers,2.909,4.933,0.5896,2.025,0.207,0.643,0.221,1,1,5,3.106,0.6295,0.8333,0,15,1,3,0.1627,0.2318,1
476,cucumber,vegetables,2.475,2.788,0.8877,0.313,0.8792,4.377,1.7689,0,0,4,4.979,1.7861,0.625,4,19,0,3,0.2747,0.2359,0
476,coriander,herbs,4.73,5.489,0.8619,0.758,0.5334,1.421,0.3003,1,0,5,2.663,0.4853,0.95,1,19,0,3,0.3627,0.2347,0
476,rajma,pulses,448.548,451.069,0.9944,2.521,0.2527,1.609,0.0036,0,0,1,6.368,0.0141,0.0,1,14,0,3,0.0367,0.2334,0
476,garlic,vegetables,77.044,114.471,0.673,37.427,0.2716,15.496,0.2011,0,0,1,57.057,0.4984,0.7,0,4,0,3,0.2677,0.2322,0
476,poha,grains,193.123,195.399,0.9884,2.275,0.2903,1.801,0.0093,0,1,1,6.205,0.0318,0.0,3,18,0,3,0.18,0.2309,0
476,fish,meat_fish,1.658,1.797,0.923,0.138,0.8717,2.294,1.3834,1,0,5,2.632,1.4648,0.9867,0,19,0,3,0.5733,0.2297,0
476,methi,leafy_greens,192.16,196.289,0.979,4.129,0.03,0.118,0.0006,2,0,5,3.925,0.02,0.0,0,11,0,3,0.4945,0.2285,0
476,eggs,eggs,28.045,29.907,0.9377,1.862,0.229,0.667,0.0238,1,0,3,2.911,0.0973,0.0,0,14,0,3,0.044,0.2274,0
476,masoor_dal,pulses,352.223,354.406,0.9938,2.182,0.2226,1.283,0.0036,0,0,1,5.763,0.0163,0.0,1,15,0,3,0.0338,0.2262,0
476,cooked_dal,cooked_leftovers,3.104,3.265,0.9507,0.161,0.7488,0.728,0.2345,1,1,5,0.972,0.2977,0.95,1,17,1,3,0.215,0.225,0
476,noodles,grains,254.284,254.401,0.9995,0.117,0.8603,2.316,0.0091,0,1,1,2.692,0.0106,0.0,3,19,0,3,0.16,0.2239,0
476,ridge_gourd,vegetables,8.039,9.52,0.8445,1.48,0.7417,8.537,1.0619,1,0,4,11.51,1.2091,0.0,3,16,0,3,0.261,0.2227,1
476,tofu,pulses,7.205,7.402,0.9734,0.197,0.7892,0.867,0.1204,1,0,5,1.099,0.1485,0.9533,2,20,0,3,0.0314,0.2267,0
476,orange,fruits,16.568,22.45,0.738,5.882,0.3257,2.278,0.1375,1,0,3,6.994,0.3115,0.8833,1,11,0,3,0.2385,0.2255,0
476,tofu,pulses,6.965,7.027,0.9913,0.061,0.9495,2.577,0.37,1,0,5,2.714,0.3862,0.9533,3,19,0,3,0.0293,0.2244,0
